participant_id,viewtime,test_qid,timetaken,answer,stanford_label,stanford_label_idx,stanford_sampleid,image_filename
3,2500,215,5402,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
4,2500,215,5361,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
5,1000,215,3303,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
6,100,215,3264,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
7,1000,215,3518,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
8,100,215,2590,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
9,2500,215,5840,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
10,1000,215,3015,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
11,2500,215,7783,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
12,100,215,3222,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
13,2500,215,5089,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
14,1000,215,4301,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
15,100,215,3391,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
16,2500,215,7497,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
17,2500,215,5351,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
18,2500,215,4944,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
19,1000,215,4348,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
20,2500,215,6810,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
21,100,215,2728,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
22,100,215,2627,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
23,100,215,2575,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
24,100,215,2740,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
25,1000,215,3983,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
26,1000,215,3532,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
27,1000,215,2982,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
28,1000,215,3387,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
29,100,215,3157,Border_collie,Border_collie,81,13964,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_346.jpg
0,100,216,3358,German_shepherd,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
1,2500,216,5906,German_shepherd,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
2,1000,216,3591,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
3,2500,216,5289,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
4,2500,216,4897,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
5,1000,216,3203,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
6,100,216,11045,German_shepherd,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
7,1000,216,3684,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
8,100,216,11714,golden_retriever,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
9,2500,216,5175,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
10,1000,216,3011,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
11,2500,216,5647,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
12,100,216,3972,Yorkshire_terrier,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
13,2500,216,6354,miniature_poodle,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
14,1000,216,3821,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
15,100,216,2287,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
16,2500,216,5342,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
17,2500,216,5327,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
18,2500,216,5258,Yorkshire_terrier,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
19,1000,216,4141,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
20,2500,216,6805,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
21,100,216,5869,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
22,100,216,2250,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
23,100,216,5184,Yorkshire_terrier,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
24,100,216,2618,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
25,1000,216,4334,miniature_poodle,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
26,1000,216,3531,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
27,1000,216,4884,German_shepherd,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
28,1000,216,4370,cairn,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
29,100,216,3564,miniature_poodle,cairn,41,7521,../StanfordDogs_Dataset/n02096177-cairn/n02096177_2553.jpg
0,100,217,2824,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
1,2500,217,5039,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
2,1000,217,2787,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
3,2500,217,5617,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
4,2500,217,5656,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
5,1000,217,3653,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
6,100,217,4068,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
7,1000,217,3226,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
8,100,217,2833,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
9,2500,217,5270,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
10,1000,217,3310,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
11,2500,217,4815,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
12,100,217,2513,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
13,2500,217,5171,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
14,1000,217,4241,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
15,100,217,2478,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
16,2500,217,5486,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
17,2500,217,4729,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
18,2500,217,4392,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
19,1000,217,2860,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
20,2500,217,6494,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
21,100,217,2617,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
22,100,217,2221,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
23,100,217,2418,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
24,100,217,2588,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
25,1000,217,3688,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
26,1000,217,3182,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
27,1000,217,2902,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
28,1000,217,3385,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
29,100,217,2921,basenji,basenji,101,17373,../StanfordDogs_Dataset/n02110806-basenji/n02110806_6542.jpg
0,100,218,3793,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
1,2500,218,4960,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
2,1000,218,3231,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
3,2500,218,4980,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
4,2500,218,6013,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
5,1000,218,3412,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
6,100,218,4882,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
7,1000,218,3206,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
8,100,218,2913,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
9,2500,218,5175,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
10,1000,218,3474,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
11,2500,218,5119,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
12,100,218,3158,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
13,2500,218,5329,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
14,1000,218,3816,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
15,100,218,3537,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
16,2500,218,5076,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
17,2500,218,5175,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
18,2500,218,4843,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
19,1000,218,3494,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
20,2500,218,6566,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
21,100,218,2879,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
22,100,218,2558,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
23,100,218,5843,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
24,100,218,2915,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
25,1000,218,4234,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
26,1000,218,3137,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
27,1000,218,3003,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
28,1000,218,3374,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
29,100,218,3074,Eskimo_dog,Eskimo_dog,97,16605,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_4451.jpg
0,100,219,4272,Eskimo_dog,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
1,2500,219,5351,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
2,1000,219,5040,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
3,2500,219,5016,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
4,2500,219,4904,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
5,1000,219,3226,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
6,100,219,2838,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
7,1000,219,2721,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
8,100,219,2579,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
9,2500,219,5245,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
10,1000,219,3058,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
11,2500,219,7735,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
12,100,219,2497,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
13,2500,219,6022,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
14,1000,219,5459,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
15,100,219,2440,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
16,2500,219,5688,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
17,2500,219,4925,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
18,2500,219,4835,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
19,1000,219,2948,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
20,2500,219,5791,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
21,100,219,2769,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
22,100,219,2299,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
23,100,219,2961,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
24,100,219,2476,cairn,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
25,1000,219,4614,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
26,1000,219,3099,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
27,1000,219,2920,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
28,1000,219,3513,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
29,100,219,3009,Pekinese,Pekinese,3,734,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_9408.jpg
0,100,220,2510,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
1,2500,220,5490,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
2,1000,220,3231,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
3,2500,220,5086,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
4,2500,220,5950,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
5,1000,220,3432,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
6,100,220,2891,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
7,1000,220,3842,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
8,100,220,2385,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
9,2500,220,4854,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
10,1000,220,3004,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
11,2500,220,4927,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
12,100,220,2500,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
13,2500,220,5453,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
14,1000,220,3611,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
15,100,220,2416,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
16,2500,220,4887,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
17,2500,220,4691,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
18,2500,220,6189,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
19,1000,220,2839,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
20,2500,220,5771,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
21,100,220,2588,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
22,100,220,2211,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
23,100,220,2551,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
24,100,220,2404,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
25,1000,220,3798,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
26,1000,220,3111,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
27,1000,220,3725,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
28,1000,220,3236,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
29,100,220,4471,basenji,basenji,101,17216,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2157.jpg
0,100,221,3005,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
1,2500,221,5269,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
2,1000,221,3687,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
3,2500,221,5096,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
4,2500,221,5725,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
5,1000,221,3484,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
6,100,221,3263,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
7,1000,221,8016,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
8,100,221,2519,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
9,2500,221,5514,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
10,1000,221,3340,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
11,2500,221,4839,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
12,100,221,2569,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
13,2500,221,5446,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
14,1000,221,3695,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
15,100,221,3000,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
16,2500,221,5808,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
17,2500,221,4722,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
18,2500,221,5481,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
19,1000,221,3488,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
20,2500,221,5998,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
21,100,221,2793,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
22,100,221,2873,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
23,100,221,2882,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
24,100,221,3155,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
25,1000,221,25376,cairn,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
26,1000,221,3213,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
27,1000,221,3041,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
28,1000,221,3374,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
29,100,221,3109,Border_collie,Border_collie,81,13987,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_5.jpg
0,100,222,2678,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
1,2500,222,5343,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
2,1000,222,3487,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
3,2500,222,6471,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
4,2500,222,5832,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
5,1000,222,3354,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
6,100,222,3166,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
7,1000,222,3102,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
8,100,222,2541,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
9,2500,222,5809,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
10,1000,222,3273,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
11,2500,222,5064,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
12,100,222,5523,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
13,2500,222,4773,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
14,1000,222,4508,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
15,100,222,2460,Border_collie,Border_collie,81,14007,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_6710.jpg
